SampleID,phylum_Actinobacteria,phylum_Bacteroidetes,phylum_Firmicutes,phylum_Proteobacteria,phylum_Verrucomicrobia,phylum_unclassified_Bacteria,class_Actinobacteria,class_Bacilli,class_Bacteroidia,class_Betaproteobacteria,class_Clostridia,class_Deltaproteobacteria,class_Erysipelotrichia,class_Gammaproteobacteria,class_Negativicutes,class_Verrucomicrobiae,class_unclassified_Bacteria,class_unclassified_Firmicutes,order_Bacteroidales,order_Burkholderiales,order_Clostridiales,order_Coriobacteriales,order_Desulfovibrionales,order_Enterobacteriales,order_Erysipelotrichales,order_Lactobacillales,order_Selenomonadales,order_Verrucomicrobiales,order_unclassified_Bacteria,order_unclassified_Firmicutes,family_Acidaminococcaceae,family_Bacteroidaceae,family_Clostridiaceae.1,family_Clostridiales_Incertae.Sedis.XIII,family_Coriobacteriaceae,family_Desulfovibrionaceae,family_Enterobacteriaceae,family_Erysipelotrichaceae,family_Lachnospiraceae,family_Peptostreptococcaceae,family_Porphyromonadaceae,family_Prevotellaceae,family_Rikenellaceae,family_Ruminococcaceae,family_Streptococcaceae,family_Sutterellaceae,family_Veillonellaceae,family_Verrucomicrobiaceae,family_unclassified_Bacteria,family_unclassified_Clostridiales,family_unclassified_Firmicutes,genus_Akkermansia,genus_Alistipes,genus_Anaerotruncus,genus_Anaerovorax,genus_Bacteroides,genus_Barnesiella,genus_Bilophila,genus_Blautia,genus_Butyricicoccus,genus_Butyricimonas,genus_Clostridium.IV,genus_Clostridium.XI,genus_Clostridium.XVIII,genus_Clostridium.XlVa,genus_Clostridium.XlVb,genus_Clostridium.sensu.stricto,genus_Collinsella,genus_Coprococcus,genus_Dorea,genus_Eggerthella,genus_Erysipelotrichaceae_incertae_sedis,genus_Faecalibacterium,genus_Flavonifractor,genus_Holdemania,genus_Lachnospiracea_incertae_sedis,genus_Odoribacter,genus_Oscillibacter,genus_Parabacteroides,genus_Parasutterella,genus_Phascolarctobacterium,genus_Prevotella,genus_Pseudoflavonifractor,genus_Roseburia,genus_Ruminococcus,genus_Streptococcus,genus_Veillonella,genus_unclassified_Bacteria,genus_unclassified_Clostridiales,genus_unclassified_Clostridiales_Incertae.Sedis.XIII,genus_unclassified_Coriobacteriaceae,genus_unclassified_Erysipelotrichaceae,genus_unclassified_Firmicutes,genus_unclassified_Lachnospiraceae,genus_unclassified_Porphyromonadaceae,genus_unclassified_Ruminococcaceae
ZXHCGKV-01,0.024166635,0.42782615399999996,0.536767809,0.0069047530000000005,0.0,0.003068779,0.024166635,0.00291534,0.42782615399999996,0.006060839,0.5258352829999999,0.000115079,0.00141931,0.00046031699999999996,0.006214277,0.0,0.003068779,0.00038359699999999995,0.42782615399999996,0.006060839,0.5258352829999999,0.024166635,0.000115079,0.000230158,0.00141931,0.00291534,0.006214277,0.0,0.003068779,0.00038359699999999995,0.001687828,0.392688634,0.0025701020000000003,7.670000000000001e-05,0.024166635,0.000115079,0.000230158,0.00141931,0.065096475,0.00038359699999999995,0.022939123,0.007480149,0.0047182479999999995,0.455867122,0.0028002609999999996,0.006060839,0.004526449,0.0,0.003068779,0.001764548,0.00038359699999999995,0.0,0.0047182479999999995,7.670000000000001e-05,0.0,0.392688634,0.015152096,0.000115079,0.006022479,0.000230158,0.0,7.670000000000001e-05,0.00038359699999999995,0.0,0.00145767,0.000537036,0.0025701020000000003,0.023130922,0.001074073,0.0009206339999999999,0.000191799,0.0,0.446047029,0.000153439,0.0,0.020369021,0.0018412670000000002,0.0029537,0.00583068,0.006060839,0.001687828,0.0,0.0,0.009091258,0.0,0.0028002609999999996,0.004526449,0.003068779,0.001764548,7.670000000000001e-05,0.000421957,0.000997353,0.00038359699999999995,0.025624305,0.000115079,0.006329357
ZXHCGKV-02,0.00169118,0.725055091,0.26715523,0.004971045,0.0,0.0010762060000000001,0.00169118,0.0,0.725055091,0.00461231,0.259826782,0.0,0.0042023270000000005,0.0,0.002562394,0.0,0.0010762060000000001,0.000563727,0.725055091,0.00461231,0.259826782,0.00169118,0.0,0.0,0.0042023270000000005,0.0,0.002562394,0.0,0.0010762060000000001,0.000563727,0.0024598989999999998,0.636754984,0.012145748999999999,0.0,0.00169118,0.0,0.0,0.0042023270000000005,0.10254702,0.000922462,0.024393994,0.055296469,0.008609645,0.143391585,0.0,0.00461231,0.000102496,0.0,0.0010762060000000001,0.0008199660000000001,0.000563727,0.0,0.008609645,0.0,0.0,0.636754984,0.016706811000000002,0.0,0.006149745999999999,0.003894839,0.0,0.000512479,0.000922462,0.000256239,0.00558602,0.00015374399999999998,0.012145748999999999,0.0013836929999999999,0.00169118,0.00040998300000000005,0.0,0.0,0.131553323,0.00097371,0.0,0.04694306400000001,0.000512479,0.0028698820000000002,0.0071747040000000005,0.004561062,0.0024598989999999998,0.0,0.0,0.010198329,0.0,0.0,0.000102496,0.0010762060000000001,0.0008199660000000001,0.0,0.00015374399999999998,0.002408651,0.000563727,0.031414954,0.0,0.0035873520000000002
ZXHCGKV-04,0.003482331,0.47279785399999996,0.460923674,0.043158075,0.0,0.018953017,0.003482331,0.001598447,0.47279785399999996,0.018781755,0.4531027,0.000285437,0.001883884,0.0,0.0038248559999999997,0.0,0.018953017,0.0005137869999999999,0.47279785399999996,0.01866758,0.4531027,0.003482331,0.000285437,0.0,0.001883884,0.001598447,0.0038248559999999997,0.0,0.018953017,0.0005137869999999999,0.0032539820000000003,0.409602101,0.001598447,0.0,0.003482331,0.000285437,0.0,0.001883884,0.116458298,0.002568933,0.015013986000000002,0.025004282000000003,0.023177485,0.32967974,0.001141748,0.01866758,0.000570874,0.0,0.018953017,0.002797283,0.0005137869999999999,0.0,0.023177485,5.7100000000000006e-05,0.0,0.409602101,0.005651653,0.000285437,0.00593709,0.002511846,0.0,0.003196894,0.002568933,0.000114175,0.0021122339999999997,0.000856311,0.001598447,0.0032539820000000003,0.002683108,0.001084661,0.0,5.7100000000000006e-05,0.282582634,0.0021122339999999997,0.0,0.059199635,0.000970486,0.009761946,0.008391848,0.01866758,0.0032539820000000003,0.0,0.0,0.011931266999999999,0.002911457,0.001141748,0.0005137869999999999,0.018953017,0.002797283,0.0,0.00022835,0.0005137869999999999,0.0005137869999999999,0.032653993,0.0,0.026545641000000002
ZXHCGKV-05,0.025515113,0.41335284200000005,0.461196184,0.085484647,0.0,0.014350998,0.025515113,0.002645715,0.41335284200000005,0.022689007999999997,0.43870760799999997,0.00018039,0.011484807,0.062595206,0.007436061999999999,0.0,0.014350998,0.000921992,0.41335284200000005,0.022689007999999997,0.43870760799999997,0.025475026,0.00018039,0.062595206,0.011484807,0.002645715,0.007436061999999999,0.0,0.014350998,0.000921992,0.004830434000000001,0.36378577700000003,0.0014230739999999999,0.000100216,0.025475026,0.00018039,0.062595206,0.011484807,0.23502766,0.007275716,0.011845586000000002,0.031247495,0.006473984,0.192435661,0.0018038960000000001,0.022689007999999997,0.002605628,0.0,0.014350998,0.002445282,0.000921992,0.0,0.006473984,4.01e-05,0.0,0.36378577700000003,0.003026537,0.00018039,0.089934258,0.0015633770000000001,0.0,6.01e-05,0.007275716,0.000260563,0.011845586000000002,0.000561212,0.0014230739999999999,0.024993987000000002,0.005451776,0.007736710999999999,8.02e-05,4.01e-05,0.18495951300000002,6.01e-05,0.0,0.036498837,0.000260563,0.001122424,0.008558486,0.022689007999999997,0.004830434000000001,0.000200433,0.0,0.011424677,0.000200433,0.001743767,0.001122424,0.014350998,0.002445282,0.000100216,0.000100216,0.0028261040000000003,0.000921992,0.071554558,0.0,0.004429568
ZX52KVK-01,0.005784959,0.366276253,0.608104642,0.0047875520000000005,0.009660597,0.005357499,0.005784959,0.001966316,0.36619076100000003,0.003904135,0.551480437,0.000170984,0.02952324,2.8499999999999998e-05,0.009717591,0.009660597,0.005357499,0.015417058999999999,0.36619076100000003,0.003904135,0.551423442,0.0057564619999999995,0.000170984,2.8499999999999998e-05,0.02952324,0.001937819,0.009717591,0.009660597,0.005357499,0.015417058999999999,0.009717591,0.175714571,0.001082899,0.001168391,0.0057564619999999995,0.000170984,2.8499999999999998e-05,0.02952324,0.287424126,0.000170984,0.061240774000000005,0.000113989,0.12906443199999998,0.247328375,0.0017953320000000002,0.003334188,0.0,0.009660597,0.005357499,0.014191673,0.015417058999999999,0.009660597,0.12906443199999998,0.000683936,0.000199481,0.175714571,0.0,0.000142487,0.082328802,0.001082899,0.0,0.000398963,0.000170984,0.00042746,0.00045595699999999994,0.0021373,0.001082899,0.002849734,0.003505172,0.010914479,2.8499999999999998e-05,0.000113989,0.09691943800000001,0.000911915,8.55e-05,0.088569719,0.002279787,0.007694281,0.05850503,0.003334188,0.009717591,8.55e-05,2.8499999999999998e-05,0.026502522,0.042347040999999995,0.00170984,0.0,0.005357499,0.014191673,0.0009689089999999999,0.001652845,0.028867801000000002,0.015417058999999999,0.073010174,0.00045595699999999994,0.097061925
ZX52KVK-04,0.018173506000000002,0.569207909,0.388272945,0.006400731999999999,0.0,0.017830609,0.018173506000000002,0.0008000910000000001,0.569207909,0.005486341,0.369413647,0.0,0.013258658000000001,0.00091439,0.004457652,0.0,0.017830609,0.000342896,0.569207909,0.005486341,0.369413647,0.018173506000000002,0.0,0.00091439,0.013258658000000001,0.0008000910000000001,0.004457652,0.0,0.017830609,0.000342896,0.004457652,0.486112699,0.0008000910000000001,0.006172134,0.018173506000000002,0.0,0.00091439,0.013258658000000001,0.241513316,0.005486341,0.018630701,0.0,0.063092925,0.113841582,0.0008000910000000001,0.004343354000000001,0.0,0.0,0.017830609,0.001485884,0.000342896,0.0,0.063092925,0.0006857930000000001,0.000457195,0.486112699,0.0,0.0,0.060921248,0.000457195,0.0021716770000000003,0.001371585,0.005486341,0.0,0.004343354000000001,0.003314665,0.0008000910000000001,0.014858841000000001,0.007772317,0.021602469,0.000457195,0.0,0.010858383999999999,0.008686707,0.000228598,0.102411704,0.00468625,0.012572865,0.007543719,0.004343354000000001,0.003086067,0.0,0.0,0.00182878,0.050634358,0.0008000910000000001,0.0,0.017830609,0.001485884,0.0057149390000000005,0.002285976,0.013030061,0.000342896,0.039318779,0.004229055,0.028574693999999998
ZX52KVK-1011,0.00221886,0.45501765,0.510237015,0.0036812909999999997,0.019162885,0.009631871,0.00221886,0.001210287,0.453403933,0.001059002,0.466717095,0.000201715,0.028895612999999997,0.00015128600000000001,0.0011598589999999998,0.019162885,0.009631871,0.01225416,0.453403933,0.001059002,0.466717095,0.002168432,0.000201715,0.00015128600000000001,0.028895612999999997,0.00110943,0.0011598589999999998,0.019162885,0.009631871,0.01225416,0.001059002,0.057034796,0.000857287,0.0015128589999999999,0.002168432,0.000201715,0.00015128600000000001,0.028895612999999997,0.179374685,0.00110943,0.026525466,0.000403429,0.36944024200000003,0.266464952,0.000806858,0.000655572,0.00010085700000000001,0.019162885,0.009631871,0.017397882,0.01225416,0.019162885,0.36944024200000003,0.00030257200000000003,0.000958144,0.057034796,0.0,0.000201715,0.037115482000000005,0.000201715,0.0,0.00030257200000000003,0.00110943,0.000655572,0.000403429,0.00075643,0.000857287,0.000806858,0.0017650029999999998,0.0036812909999999997,0.0,0.0,0.02193646,0.000353001,0.00030257200000000003,0.071911246,0.002723147,0.011497731,0.022592032,0.000655572,0.001059002,0.000403429,5.04e-05,0.004891578,0.093343419,0.000806858,0.0,0.009631871,0.017397882,0.000554715,0.001059002,0.027281896,0.01225416,0.05874937,0.001210287,0.138376198
ZX52KVK-1012,0.0014043039999999999,0.42804077,0.48951302399999996,0.010011325,0.058029445,0.012865231999999999,0.0014043039999999999,0.0,0.42804077,0.003488109,0.469037373,0.00031710099999999997,0.010056625,9.059999999999999e-05,0.001902605,0.057757644000000004,0.012865231999999999,0.008516421,0.42804077,0.003488109,0.469037373,0.0014043039999999999,0.00031710099999999997,9.059999999999999e-05,0.010056625,0.0,0.001902605,0.057757644000000004,0.012865231999999999,0.008516421,0.001902605,0.089603624,9.059999999999999e-05,0.000543601,0.0014043039999999999,0.00031710099999999997,9.059999999999999e-05,0.010056625,0.18939977300000002,0.0001359,0.06337485799999999,4.5299999999999997e-05,0.274926387,0.263556059,0.0,0.0016761039999999999,0.0,0.057757644000000004,0.012865231999999999,0.015311438,0.008516421,0.057757644000000004,0.274926387,0.000588901,0.0001359,0.089603624,4.5299999999999997e-05,0.000226501,0.037191392999999996,0.000407701,0.0,9.059999999999999e-05,0.0001359,0.000226501,0.001132503,0.00031710099999999997,9.059999999999999e-05,0.00018119999999999999,0.0007701019999999999,0.0026727070000000003,4.5299999999999997e-05,0.0,0.042989807000000005,0.000271801,0.00031710099999999997,0.08539071300000001,0.004711212,0.006840316999999999,0.056761042000000005,0.0016761039999999999,0.001902605,0.0,0.0,0.002219706,0.08570781400000001,0.0,0.0,0.012865231999999999,0.015311438,0.000407701,0.000951302,0.009513024,0.008516421,0.059388447999999996,0.001857305,0.126659117
ZX52KVK-1014,0.001396581,0.399855526,0.52217674,0.023067662000000003,0.03891163,0.014351072,0.001396581,0.0,0.399711052,0.008909222,0.499157236,0.0006742110000000001,0.014399229,4.8200000000000006e-05,0.0030821090000000004,0.03891163,0.014351072,0.005538165,0.399711052,0.008909222,0.499157236,0.001396581,0.0006742110000000001,4.8200000000000006e-05,0.014399229,0.0,0.0030821090000000004,0.03891163,0.014351072,0.005538165,0.0030821090000000004,0.150493619,0.000337106,0.0007223689999999999,0.001396581,0.0006742110000000001,4.8200000000000006e-05,0.014399229,0.235973995,0.001589213,0.048880327,0.0,0.200288948,0.24189742399999997,0.0,0.004863954,0.0,0.03891163,0.014351072,0.01863713,0.005538165,0.03891163,0.200288948,0.00028894799999999997,0.00024079,0.150493619,0.0,0.000337106,0.041175053999999996,0.001589213,0.0,0.000337106,0.001589213,0.00048158,0.002263424,0.001444739,0.000337106,0.00024079,0.001444739,0.004526848,4.8200000000000006e-05,0.000192632,0.054081387,0.000529738,0.000433422,0.082590898,0.0034673729999999997,0.016132916,0.044160847999999996,0.004863954,0.0030821090000000004,0.0,0.0,0.020226341999999998,0.040549001,0.0,0.0,0.014351072,0.01863713,0.00048158,0.000818685,0.013291596000000001,0.005538165,0.082205634,0.001252107,0.128389116
ZX52KVK-1021,0.0012358389999999999,0.342636457,0.503089598,0.021009269,0.029454171,0.100514933,0.0012358389999999999,0.0005149330000000001,0.34191555100000004,0.011534501,0.466117405,0.00030896,0.006179196999999999,0.000411946,0.013800206,0.028733265,0.100514933,0.016477858,0.34191555100000004,0.011534501,0.466014418,0.001132853,0.00030896,0.000411946,0.006179196999999999,0.0005149330000000001,0.013800206,0.028733265,0.100514933,0.016477858,0.013800206,0.136663234,0.0,0.0010298660000000002,0.001132853,0.00030896,0.000411946,0.006179196999999999,0.140782698,0.0,0.04438723,0.0,0.160453141,0.298661174,0.0005149330000000001,0.005355304,0.0,0.028733265,0.100514933,0.02554068,0.016477858,0.028733265,0.160453141,0.002265705,0.000823893,0.136663234,0.00010298700000000001,0.00030896,0.011637487,0.00092688,0.0,0.000411946,0.0,0.000411946,0.004325438,0.001338826,0.0,0.00061792,0.0010298660000000002,0.001750772,0.00010298700000000001,0.00010298700000000001,0.025334706000000002,0.0005149330000000001,0.00010298700000000001,0.044593203,0.006900103,0.042533470999999996,0.033985582,0.005355304,0.013800206,0.0,0.000205973,0.019361483,0.047682801,0.000411946,0.0,0.100514933,0.02554068,0.000205973,0.0,0.005355304,0.016477858,0.05653965,0.003398558,0.17878475800000002
ZX52KVK-1022,0.002452549,0.204307955,0.648965664,0.008104073,0.06920452099999999,0.061953508,0.002452549,0.00085306,0.203988057,0.0026658140000000003,0.595329495,0.000319898,0.025271912999999997,0.000213265,0.013329068000000001,0.068991256,0.061953508,0.014182128,0.203988057,0.0026658140000000003,0.5952228620000001,0.002452549,0.000319898,0.000213265,0.025271912999999997,0.00085306,0.013329068000000001,0.068991256,0.061953508,0.014182128,0.013115803,0.034442312,0.0,0.002239283,0.002452549,0.000319898,0.000213265,0.025271912999999997,0.23139262100000002,0.001066325,0.011836211999999999,0.0,0.157709533,0.31200682399999996,0.000746428,0.00085306,0.000213265,0.068991256,0.061953508,0.048517807999999996,0.014182128,0.068991256,0.157709533,0.0015994879999999998,0.001066325,0.034442312,0.0,0.000319898,0.044359138,0.000533163,0.0,0.00042653,0.001066325,0.001172958,0.002132651,0.00085306,0.0,0.000319898,0.001279591,0.004265302,0.000106633,0.0,0.025485177999999997,0.002559181,0.000213265,0.100127959,0.002239283,0.022286202,0.007570911,0.00085306,0.013115803,0.0,0.0,0.011942845,0.072723395,0.000746428,0.000213265,0.061953508,0.048517807999999996,0.001172958,0.0013862229999999998,0.023779057000000003,0.014182128,0.066325443,0.002026018,0.186287055
ZX52KVK-1032,0.0012049810000000002,0.359887535,0.601419199,0.020618557,0.005623243000000001,0.010978712,0.0012049810000000002,0.000267773,0.359887535,0.012853126000000001,0.5629937070000001,0.000937207,0.016334181,0.000267773,0.016601955,0.005623243000000001,0.010978712,0.005221583,0.359887535,0.012853126000000001,0.562859821,0.0010710939999999999,0.000937207,0.00013388700000000001,0.016334181,0.000267773,0.016601955,0.005623243000000001,0.010978712,0.005221583,0.016601955,0.11085821400000001,0.0,0.0006694339999999999,0.0010710939999999999,0.000937207,0.00013388700000000001,0.016334181,0.205917794,0.0,0.037622172,0.0,0.21127326300000002,0.341277279,0.000267773,0.005221583,0.0,0.005623243000000001,0.010978712,0.014861427,0.005221583,0.005623243000000001,0.21127326300000002,0.0010710939999999999,0.000267773,0.11085821400000001,0.0,0.0005355469999999999,0.035881644,0.00080332,0.0,0.000267773,0.0,0.0,0.010041505,0.002008301,0.0,0.0006694339999999999,0.00080332,0.005489356,0.0,0.0,0.069888874,0.0010710939999999999,0.00013388700000000001,0.062391217,0.003079395,0.022091311000000002,0.032802249,0.005221583,0.016601955,0.0,0.000267773,0.025438479,0.078993172,0.000267773,0.0,0.010978712,0.014861427,0.00040166,0.00013388700000000001,0.016200295,0.005221583,0.063730084,0.0017405279999999999,0.166822868
ZX52KVK-1033,0.0005442180000000001,0.535782313,0.42122449,0.024217687,0.006938776,0.011020408,0.0005442180000000001,0.0005442180000000001,0.5355102039999999,0.013197279,0.396054422,0.000136054,0.007891156,0.000136054,0.013469388,0.006938776,0.011020408,0.003265306,0.5355102039999999,0.013197279,0.39591836700000005,0.0005442180000000001,0.000136054,0.000136054,0.007891156,0.000408163,0.013469388,0.006938776,0.011020408,0.003265306,0.013469388,0.236462585,0.0,0.000408163,0.0005442180000000001,0.000136054,0.000136054,0.007891156,0.194285714,0.000408163,0.084761905,0.0,0.21387755100000003,0.19265306100000001,0.000408163,0.007482993,0.0,0.006938776,0.011020408,0.008163265,0.003265306,0.006938776,0.21387755100000003,0.001496599,0.0,0.236462585,0.0,0.000136054,0.029795917999999998,0.0005442180000000001,0.0,0.0005442180000000001,0.000408163,0.000136054,0.017278912,0.001360544,0.0,0.00027210900000000003,0.000408163,0.002857143,0.0,0.0,0.039591837000000005,0.0008163269999999999,0.000136054,0.069251701,0.005170068,0.013333333000000001,0.076190476,0.007482993,0.013469388,0.0,0.00027210900000000003,0.029115646000000002,0.058503401,0.00027210900000000003,0.0,0.011020408,0.008163265,0.000408163,0.0,0.007210884,0.003265306,0.044217687,0.003401361,0.077414966
ZX52KVK-1034,0.001790202,0.38127861700000004,0.510964988,0.027369436,0.010620718000000001,0.06733914,0.001790202,0.000103281,0.380744999,0.0075567180000000005,0.47657245200000004,0.000722966,0.009415774,0.0,0.012910111,0.01003546,0.06733914,0.01196337,0.380744999,0.0075567180000000005,0.47643474399999997,0.001790202,0.000722966,0.0,0.009415774,0.000103281,0.012910111,0.01003546,0.06733914,0.01196337,0.012910111,0.084277206,0.0,0.00044755099999999997,0.001790202,0.000722966,0.0,0.009415774,0.145522773,0.0,0.077340173,0.000103281,0.218989913,0.309102489,8.609999999999999e-05,0.00345991,0.0,0.01003546,0.06733914,0.021361931,0.01196337,0.01003546,0.218989913,0.001222157,0.000120494,0.084277206,1.7199999999999998e-05,0.000619685,0.017557751,0.001755775,0.0,0.000464764,0.0,0.00048197699999999997,0.006661617,0.000327056,0.0,0.0008778880000000001,0.0014975729999999999,0.005232898,1.7199999999999998e-05,1.7199999999999998e-05,0.08938961,0.000568045,0.000378697,0.052036355,0.006024719,0.023393121,0.066306331,0.00345991,0.012910111,5.16e-05,8.609999999999999e-05,0.011188763000000001,0.013581437,8.609999999999999e-05,0.0,0.06733914,0.021361931,0.000327056,0.000378697,0.00850346,0.01196337,0.05083141099999999,0.00499191,0.178331669
ZX52KVK-2011,0.006482643000000001,0.13425345,0.801129235,0.002091175,0.035759097000000004,0.01944793,0.006482643000000001,0.00083647,0.13425345,0.00167294,0.7749895440000001,0.000209118,0.008155583000000001,0.0,0.015474696999999999,0.035759097000000004,0.01944793,0.00167294,0.13425345,0.00167294,0.7749895440000001,0.006482643000000001,0.000209118,0.0,0.008155583000000001,0.00083647,0.015474696999999999,0.035759097000000004,0.01944793,0.00167294,0.015474696999999999,0.028230866,0.0,0.001045588,0.006482643000000001,0.000209118,0.0,0.008155583000000001,0.246131326,0.0,0.006064408,0.000209118,0.099749059,0.496235885,0.00083647,0.000209118,0.0,0.035759097000000004,0.01944793,0.031576746,0.00167294,0.035759097000000004,0.099749059,0.00167294,0.0,0.028230866,0.0,0.000209118,0.046005855,0.000627353,0.0,0.001254705,0.0,0.0,0.003136763,0.000418235,0.0,0.0035549979999999998,0.00083647,0.002091175,0.0,0.0,0.070472606,0.00083647,0.0,0.10497699699999999,0.000627353,0.048306148,0.005227938,0.000209118,0.015474696999999999,0.000209118,0.0,0.008364701,0.07005437099999999,0.00083647,0.0,0.01944793,0.031576746,0.001045588,0.001463823,0.007946466,0.00167294,0.080301129,0.000209118,0.302802175
ZX52KVK-2012,0.001558494,0.419435926,0.500276507,0.020863707,0.01774672,0.039867277,0.001558494,0.000301644,0.41898346,0.010909457,0.482378965,0.000452466,0.00100548,0.0,0.007340003,0.016841788,0.039867277,0.009250415,0.41898346,0.010909457,0.482378965,0.001558494,0.000452466,0.0,0.00100548,0.000301644,0.007340003,0.016841788,0.039867277,0.009250415,0.007340003,0.10441908400000001,0.0,0.00010054799999999999,0.001558494,0.000452466,0.0,0.00100548,0.140566085,0.0,0.024734805,0.0,0.289025187,0.324367805,0.000301644,0.0068372630000000005,0.0,0.016841788,0.039867277,0.017294254,0.009250415,0.016841788,0.289025187,0.0016590420000000001,5.03e-05,0.10441908400000001,0.0,0.000452466,0.018701925,0.002111508,0.0,0.0,0.0,5.03e-05,0.002161782,0.000603288,0.0,0.00050274,0.000653562,0.00175959,0.0,0.0,0.08637072,0.00040219199999999995,5.03e-05,0.048514403,0.0026645220000000003,0.04725755400000001,0.018601378000000002,0.0068372630000000005,0.007340003,0.0,0.00010054799999999999,0.014579458,0.01422754,0.000301644,0.0,0.039867277,0.017294254,5.03e-05,0.000553014,0.000904932,0.009250415,0.053441255,0.003468906,0.17223870100000002
ZX52KVK-2013,0.001014713,0.46947404,0.437341451,0.021647218,0.018095721000000002,0.051919499,0.001014713,0.0,0.46947404,0.010147133000000001,0.412311855,0.000507357,0.001183832,0.0,0.008286826,0.017588365,0.051919499,0.015558938000000001,0.46947404,0.010147133000000001,0.411973617,0.001014713,0.000507357,0.0,0.001183832,0.0,0.008286826,0.017588365,0.051919499,0.015558938000000001,0.008286826,0.127515643,0.00016911900000000002,0.0,0.001014713,0.000507357,0.0,0.001183832,0.13969220400000001,0.0,0.028750211,0.0,0.31202435300000003,0.25317097899999996,0.0,0.007272112,0.0,0.017588365,0.051919499,0.018941316,0.015558938000000001,0.017588365,0.31202435300000003,0.0016911889999999998,0.0,0.127515643,0.0,0.00033823800000000004,0.010316252,0.002367664,0.0,0.0,0.0,0.0,0.002198546,0.00016911900000000002,0.00016911900000000002,0.000507357,0.00033823800000000004,0.000845594,0.0,0.0,0.072382885,0.00033823800000000004,0.0,0.046507695,0.002198546,0.038559107,0.02435312,0.007272112,0.008286826,0.0,0.0,0.023338407000000002,0.012007441,0.0,0.0,0.051919499,0.018941316,0.0,0.000507357,0.001183832,0.015558938000000001,0.055978353,0.002198546,0.12548621699999998
ZX52KVK-2014,0.005438365,0.24703361899999998,0.638101516,0.00461437,0.080751483,0.023071852,0.005438365,0.000329598,0.24703361899999998,0.0026367829999999997,0.594924192,0.0,0.019940672,0.000329598,0.019940672,0.080751483,0.023071852,0.0029663809999999997,0.24703361899999998,0.0026367829999999997,0.594924192,0.005438365,0.0,0.000329598,0.019940672,0.000329598,0.019940672,0.080751483,0.023071852,0.0029663809999999997,0.019940672,0.040375742,0.0,0.000164799,0.005438365,0.0,0.000329598,0.019940672,0.14848385,0.000659196,0.01252472,0.0,0.194133158,0.402439024,0.000164799,0.0018127879999999999,0.0,0.080751483,0.023071852,0.043012525,0.0029663809999999997,0.080751483,0.194133158,0.0009887939999999999,0.0,0.040375742,0.0,0.0,0.022577456,0.0004943969999999999,0.0,0.0004943969999999999,0.000659196,0.0004943969999999999,0.0019775870000000003,0.000329598,0.0,0.002471984,0.001483191,0.00313118,0.000329598,0.0,0.052406065,0.0009887939999999999,0.0,0.06410679,0.001318392,0.051417270999999994,0.010547131999999999,0.0018127879999999999,0.019940672,0.0,0.0,0.005932761999999999,0.090145023,0.000164799,0.0,0.023071852,0.043012525,0.000164799,0.0009887939999999999,0.019446276000000002,0.0029663809999999997,0.048780488,0.000659196,0.20533948600000002
ZX52KVK-2015,0.001406935,0.523048912,0.447322685,0.011503766,0.009103699,0.00736572,0.001406935,0.00024828299999999997,0.522552346,0.008938178,0.427294546,0.00024828299999999997,0.00455185,0.0,0.01282794,0.009103699,0.00736572,0.002400066,0.522552346,0.008938178,0.427294546,0.001406935,0.00024828299999999997,0.0,0.00455185,0.00024828299999999997,0.01282794,0.009103699,0.00736572,0.002400066,0.01282794,0.21981296,0.000827609,0.000413805,0.001406935,0.00024828299999999997,0.0,0.00455185,0.208143673,0.0,0.037325168,0.0,0.265083175,0.20888852100000002,0.000165522,0.006124307,0.0,0.009103699,0.00736572,0.009020939,0.002400066,0.009103699,0.265083175,0.000579326,0.00024828299999999997,0.21981296,0.0,0.000165522,0.02474551,0.00024828299999999997,0.0,0.000165522,0.0,0.000165522,0.005958785,0.001158653,0.000827609,0.000662087,0.0025655879999999997,0.0020690229999999997,0.0,0.0,0.068443267,0.000331044,0.0,0.081353968,0.002400066,0.020772987,0.033021601,0.006124307,0.01282794,0.0,0.0,0.041959777999999996,0.046097822999999996,0.000165522,0.0,0.00736572,0.009020939,0.000165522,0.000331044,0.004386328,0.002400066,0.048332368,0.0019035010000000002,0.072084747
